Boughts for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-05-02 10:11:05,ETH,"Sold 0.033641 ETH/ZAR @ 43,179",S_ETH_075,bee14b24,-0.00422166,32968.91,139.18,182.29,43.10,0.00
2021-05-02 10:11:05,ETH,"Sold 0.033641 ETH/ZAR @ 43,179",S_ETH_075,c07c892f,-0.02941934,32100.00,944.36,1270.29,325.93,0.00
2021-05-02 10:11:16,ETH,"Sold 0.002265 ETH/ZAR @ 43,179",S_ETH_076,c07c892f,-0.00226500,32100.00,72.71,97.80,25.09,0.00
2021-05-02 10:11:27,ETH,"Sold 0.036225 ETH/ZAR @ 43,179",S_ETH_077,c07c892f,-0.03622500,32100.00,1162.82,1564.15,401.33,0.00
2021-05-02 10:11:34,ETH,"Sold 0.020922 ETH/ZAR @ 43,179",S_ETH_078,c07c892f,-0.02092200,32100.00,671.60,903.39,231.79,0.00
2021-05-03 03:27:20,ETH,"Sold 0.05 ETH/ZAR @ 44,995",S_ETH_079,c07c892f,-0.01116866,32100.00,358.51,502.53,144.02,0.00
2021-05-03 03:27:20,ETH,"Sold 0.05 ETH/ZAR @ 44,995",S_ETH_079,d27319af,-0.03883134,31500.00,1223.19,1747.22,524.03,0.00
2021-05-03 05:12:17,ETH,"Sold 0.10 ETH/ZAR @ 46,344",S_ETH_080,d27319af,-0.06116866,31500.00,1926.81,2834.80,907.99,0.00
2021-05-03 05:12:17,ETH,"Sold 0.10 ETH/ZAR @ 46,344",S_ETH_080,2244ccc9,-0.03883134,39962.00,1551.78,1799.60,247.82,0.00
2021-05-03 05:12:18,ETH,"Sold 0.10 ETH/ZAR @ 47,734",S_ETH_081,2244ccc9,-0.01116866,39962.00,446.32,533.12,86.80,0.00
2021-05-03 05:12:18,ETH,"Sold 0.10 ETH/ZAR @ 47,734",S_ETH_081,aa42af33,-0.08883134,41520.00,3688.28,4240.28,552.00,0.00
2021-05-03 05:30:35,XRP,Sold 150.00 XRP/ZAR @ 23.99,S_XRP_105,9d76c141,-88.00000000,18.01,1584.88,2111.12,526.24,0.00
2021-05-03 05:30:35,XRP,Sold 150.00 XRP/ZAR @ 23.99,S_XRP_105,64a4feac,-62.00000000,18.51,1147.62,1487.38,339.76,0.00
2021-05-03 07:51:22,LTC,"Sold 0.50 LTC/ZAR @ 4,135",S_LTC_094,96aaf39e,-0.50000000,3767.00,1883.50,2067.50,184.00,0.00
2021-05-03 16:50:00,LTC,"Sold 0.50 LTC/ZAR @ 4,290",S_LTC_095,96aaf39e,-0.25846543,3767.00,973.64,1108.82,135.18,0.00
2021-05-03 16:50:00,LTC,"Sold 0.50 LTC/ZAR @ 4,290",S_LTC_095,5e82a3c9,-0.18690000,3549.97,663.49,801.80,138.31,0.00
2021-05-03 16:50:00,LTC,"Sold 0.50 LTC/ZAR @ 4,290",S_LTC_095,1ac1f24c,-0.05463457,3549.98,193.95,234.38,40.43,0.00
2021-05-03 18:26:42,ETH,"Sold 0.060229 ETH/ZAR @ 49,166",S_ETH_082,aa42af33,-0.01116866,41520.00,463.72,549.12,85.39,0.00
2021-05-03 18:26:42,ETH,"Sold 0.060229 ETH/ZAR @ 49,166",S_ETH_082,f1fe89c9,-0.04906034,41161.00,2019.37,2412.09,392.72,0.00
2021-05-04 09:15:54,LTC,"Sold 0.0214 LTC/ZAR @ 4,520",S_LTC_096,1ac1f24c,-0.02140000,3549.98,75.97,96.72,20.75,0.00
2021-05-04 09:16:06,LTC,"Sold 0.9786 LTC/ZAR @ 4,520",S_LTC_097,1ac1f24c,-0.23706543,3549.98,841.58,1071.54,229.96,0.00
2021-05-04 09:16:06,LTC,"Sold 0.9786 LTC/ZAR @ 4,520",S_LTC_097,adc05462,-0.74153457,3300.99,2447.80,3351.73,903.94,0.00
2021-05-05 02:33:12,LTC,"Sold 0.50 LTC/ZAR @ 4,982",S_LTC_098,adc05462,-0.29836543,3300.99,984.90,1486.46,501.56,0.00
2021-05-05 02:33:12,LTC,"Sold 0.50 LTC/ZAR @ 4,982",S_LTC_098,215de218,-0.20163457,3201.99,645.63,1004.54,358.91,0.00
2021-05-06 00:00:40,XRP,Sold 100.00 XRP/ZAR @ 23.80,S_XRP_106,64a4feac,-100.00000000,18.51,1851.00,2380.00,529.00,0.00
2021-05-06 00:45:48,XRP,Sold 150.00 XRP/ZAR @ 24.49,S_XRP_107,64a4feac,-88.00000000,18.51,1628.88,2155.12,526.24,0.00
2021-05-06 00:45:48,XRP,Sold 150.00 XRP/ZAR @ 24.49,S_XRP_107,60ac6a50,-17.00000000,17.51,297.67,416.33,118.66,0.00
2021-05-06 00:45:48,XRP,Sold 150.00 XRP/ZAR @ 24.49,S_XRP_107,67d50fa0,-45.00000000,17.51,787.95,1102.05,314.10,0.00
2021-05-06 00:58:46,XRP,Sold 150.00 XRP/ZAR @ 24.73,S_XRP_108,67d50fa0,-150.00000000,17.51,2626.50,3709.50,1083.00,0.00
2021-05-06 01:03:31,XRP,Sold 150.00 XRP/ZAR @ 24.98,S_XRP_109,67d50fa0,-38.00000000,17.51,665.38,949.24,283.86,0.00
2021-05-06 01:03:31,XRP,Sold 150.00 XRP/ZAR @ 24.98,S_XRP_109,9ba69041,-112.00000000,17.01,1905.12,2797.76,892.64,0.00
2021-05-06 01:08:25,XRP,Sold 200.00 XRP/ZAR @ 25.22,S_XRP_110,9ba69041,-138.00000000,17.01,2347.38,3480.36,1132.98,0.00
2021-05-06 01:08:25,XRP,Sold 200.00 XRP/ZAR @ 25.22,S_XRP_110,b94b89bf,-62.00000000,16.51,1023.62,1563.64,540.02,0.00
2021-05-06 14:31:25,XRP,Sold 129.00 XRP/ZAR @ 24.94,S_XRP_111,b94b89bf,-71.00000000,16.51,1172.21,1770.74,598.53,0.00
2021-05-06 14:31:25,XRP,Sold 129.00 XRP/ZAR @ 24.94,S_XRP_111,8f4678ce,-58.00000000,16.51,957.58,1446.52,488.94,0.00
2021-05-06 14:31:26,XRP,Sold 21.00 XRP/ZAR @ 24.94,S_XRP_112,8f4678ce,-21.00000000,16.51,346.71,523.74,177.03,0.00
2021-05-08 08:03:24,XBT,"Sold 0.005 BTC/ZAR @ 858,900",S_XBT_097,80d6dc8d,-0.00274032,838000.00,2296.39,2353.66,57.27,0.00
2021-05-08 08:03:24,XBT,"Sold 0.005 BTC/ZAR @ 858,900",S_XBT_097,5ea34d54,-0.00225968,875000.00,1977.22,1940.84,-36.38,0.00
2021-05-08 20:04:04,XBT,"Sold 0.001425 BTC/ZAR @ 862,407",S_XBT_098,5ea34d54,-0.00074032,875000.00,647.78,638.45,-9.33,0.00
2021-05-08 20:04:04,XBT,"Sold 0.001425 BTC/ZAR @ 862,407",S_XBT_098,0d7f01ae,-0.00068468,865000.00,592.25,590.47,-1.78,0.00
2021-05-08 20:05:49,XBT,"Sold 0.000575 BTC/ZAR @ 862,407",S_XBT_099,0d7f01ae,-0.00057500,865000.00,497.38,495.88,-1.50,0.00
2021-05-08 20:26:43,XBT,"Sold 0.002 BTC/ZAR @ 867,000",S_XBT_100,0d7f01ae,-0.00200000,865000.00,1730.00,1734.00,4.00,0.00
2021-05-09 04:37:53,XRP,Sold 100.00 XRP/ZAR @ 21.89,S_XRP_113,8f4678ce,-38.00000000,16.51,627.38,831.82,204.44,0.00
2021-05-09 04:37:53,XRP,Sold 100.00 XRP/ZAR @ 21.89,S_XRP_113,53fbe2fb,-62.00000000,16.01,992.62,1357.18,364.56,0.00
2021-05-09 21:46:31,XBT,"Sold 0.003 BTC/ZAR @ 851,000",S_XBT_101,0d7f01ae,-0.00174032,865000.00,1505.38,1481.01,-24.36,0.00
2021-05-09 21:46:31,XBT,"Sold 0.003 BTC/ZAR @ 851,000",S_XBT_101,d3e5d52c,-0.00125968,856000.00,1078.29,1071.99,-6.30,0.00
2021-05-10 04:06:08,XBT,"Sold 0.002 BTC/ZAR @ 867,000",S_XBT_102,d3e5d52c,-0.00200000,856000.00,1712.00,1734.00,22.00,0.00
2021-05-10 05:12:24,XRP,Sold 200.00 XRP/ZAR @ 23.27,S_XRP_114,53fbe2fb,-188.00000000,16.01,3009.88,4374.76,1364.88,0.00
2021-05-10 05:12:24,XRP,Sold 200.00 XRP/ZAR @ 23.27,S_XRP_114,5fe0fc6d,-12.00000000,15.51,186.12,279.24,93.12,0.00
2021-05-10 07:34:52,XRP,Sold 200.00 XRP/ZAR @ 23.32,S_XRP_115,5fe0fc6d,-188.00000000,15.51,2915.88,4384.16,1468.28,0.00
2021-05-10 07:34:52,XRP,Sold 200.00 XRP/ZAR @ 23.32,S_XRP_115,4c71ab3c,-12.00000000,14.95,179.40,279.84,100.44,0.00
2021-05-10 07:49:47,XRP,Sold 200.00 XRP/ZAR @ 23.59,S_XRP_116,4c71ab3c,-121.00000000,14.95,1808.95,2854.39,1045.44,0.00
2021-05-10 07:49:47,XRP,Sold 200.00 XRP/ZAR @ 23.59,S_XRP_116,c2cfde34,-79.00000000,15.36,1213.44,1863.61,650.17,0.00
2021-05-11 16:09:57,XRP,Sold 200.00 XRP/ZAR @ 21.66,S_XRP_117,c2cfde34,-121.00000000,15.36,1858.56,2620.86,762.30,0.00
2021-05-11 16:09:57,XRP,Sold 200.00 XRP/ZAR @ 21.66,S_XRP_117,d1e55435,-79.00000000,15.20,1200.80,1711.14,510.34,0.00
2021-05-12 03:43:35,XBT,"Sold 0.003 BTC/ZAR @ 841,000",S_XBT_103,d3e5d52c,-0.00300000,856000.00,2568.00,2523.00,-45.00,0.00
2021-05-15 02:36:32,XRP,Sold 200.00 XRP/ZAR @ 20.95,S_XRP_118,d1e55435,-121.00000000,15.20,1839.20,2534.95,695.75,0.00
2021-05-15 02:36:32,XRP,Sold 200.00 XRP/ZAR @ 20.95,S_XRP_118,f942c7f6,-79.00000000,15.05,1188.95,1655.05,466.10,0.00
2021-05-15 14:31:42,XRP,Sold 94.00 XRP/ZAR @ 20.75,S_XRP_119,f942c7f6,-94.00000000,15.05,1414.70,1950.50,535.80,0.00
2021-05-15 14:31:44,XRP,Sold 6.00 XRP/ZAR @ 20.75,S_XRP_120,f942c7f6,-6.00000000,15.05,90.30,124.50,34.20,0.00
2021-05-15 14:33:00,XRP,Sold 200.00 XRP/ZAR @ 20.95,S_XRP_121,f942c7f6,-21.00000000,15.05,316.05,439.95,123.90,0.00
2021-05-15 14:33:00,XRP,Sold 200.00 XRP/ZAR @ 20.95,S_XRP_121,6f9295aa,-179.00000000,14.81,2650.99,3750.05,1099.06,0.00
2021-05-15 14:33:00,XRP,Sold 200.00 XRP/ZAR @ 20.95,S_XRP_122,6f9295aa,-21.00000000,14.81,311.01,439.95,128.94,0.00
2021-05-15 14:33:00,XRP,Sold 200.00 XRP/ZAR @ 20.95,S_XRP_122,ebd9f69f,-100.00000000,19.78,1978.00,2095.00,117.00,0.00
2021-05-15 14:33:00,XRP,Sold 200.00 XRP/ZAR @ 20.95,S_XRP_122,7617ae5e,-79.00000000,22.93,1811.47,1655.05,-156.42,0.00
2021-05-15 14:36:35,XRP,Sold 81.00 XRP/ZAR @ 21.15,S_XRP_123,7617ae5e,-71.00000000,22.93,1628.03,1501.65,-126.38,0.00
2021-05-15 14:36:35,XRP,Sold 81.00 XRP/ZAR @ 21.15,S_XRP_123,bd98fafc,-10.00000000,23.01,230.10,211.50,-18.60,0.00
2021-05-15 14:36:44,XRP,Sold 69.00 XRP/ZAR @ 21.15,S_XRP_124,bd98fafc,-69.00000000,23.01,1587.69,1459.35,-128.34,0.00
2021-05-15 15:09:03,XRP,Sold 165.00 XRP/ZAR @ 21.85,S_XRP_125,bd98fafc,-71.00000000,23.01,1633.71,1551.35,-82.36,0.00
2021-05-15 15:09:03,XRP,Sold 165.00 XRP/ZAR @ 21.85,S_XRP_125,64db7b0f,-11.00000000,23.27,255.97,240.35,-15.62,0.00
2021-05-15 15:09:03,XRP,Sold 165.00 XRP/ZAR @ 21.85,S_XRP_125,1543142b,-11.00000000,23.27,255.97,240.35,-15.62,0.00
2021-05-15 15:09:03,XRP,Sold 165.00 XRP/ZAR @ 21.85,S_XRP_125,a289086b,-72.00000000,23.27,1675.44,1573.20,-102.24,0.00
2021-05-15 15:09:03,XRP,Sold 5.00 XRP/ZAR @ 21.85,S_XRP_126,a289086b,-5.00000000,23.27,116.35,109.25,-7.10,0.00
2021-05-15 15:09:03,XRP,Sold 30.00 XRP/ZAR @ 21.85,S_XRP_127,a289086b,-30.00000000,23.27,698.10,655.50,-42.60,0.00
2021-05-15 15:18:46,XRP,Sold 200.00 XRP/ZAR @ 22.34,S_XRP_128,a289086b,-21.00000000,23.27,488.67,469.14,-19.53,0.00
2021-05-15 15:18:46,XRP,Sold 200.00 XRP/ZAR @ 22.34,S_XRP_128,86551a14,-135.00000000,23.27,3141.45,3015.90,-125.55,0.00
2021-05-15 15:18:46,XRP,Sold 200.00 XRP/ZAR @ 22.34,S_XRP_128,bf33b621,-44.00000000,23.27,1023.88,982.96,-40.92,0.00
2021-05-15 15:34:16,XRP,Sold 100.00 XRP/ZAR @ 22.85,S_XRP_129,bf33b621,-21.00000000,23.27,488.67,479.85,-8.82,0.00
2021-05-15 15:34:16,XRP,Sold 100.00 XRP/ZAR @ 22.85,S_XRP_129,238d0193,-79.00000000,23.03,1819.37,1805.15,-14.22,0.00
2021-05-16 03:24:01,XRP,Sold 200.00 XRP/ZAR @ 23.05,S_XRP_130,238d0193,-71.00000000,23.03,1635.13,1636.55,1.42,0.00
2021-05-16 03:24:01,XRP,Sold 200.00 XRP/ZAR @ 23.05,S_XRP_130,57a80408,-129.00000000,21.79,2810.91,2973.45,162.54,0.00
2021-05-16 09:42:29,XRP,Sold 300.00 XRP/ZAR @ 23.56,S_XRP_131,57a80408,-21.00000000,21.79,457.59,494.76,37.17,0.00
2021-05-16 09:42:29,XRP,Sold 300.00 XRP/ZAR @ 23.56,S_XRP_131,cb0358e9,-250.00000000,21.17,5292.50,5890.00,597.50,0.00
2021-05-16 09:42:29,XRP,Sold 300.00 XRP/ZAR @ 23.56,S_XRP_131,4adab2ab,-8.00000000,20.78,166.24,188.48,22.24,0.00
2021-05-16 09:42:29,XRP,Sold 300.00 XRP/ZAR @ 23.56,S_XRP_131,f7ed8988,-8.00000000,20.78,166.24,188.48,22.24,0.00
2021-05-16 09:42:29,XRP,Sold 300.00 XRP/ZAR @ 23.56,S_XRP_131,d971ef27,-13.00000000,20.78,270.14,306.28,36.14,0.00
2021-05-17 12:11:04,XRP,Sold 97.00 XRP/ZAR @ 22.88,S_XRP_132,d971ef27,-71.00000000,20.78,1475.38,1624.48,149.10,0.00
2021-05-17 12:11:04,XRP,Sold 97.00 XRP/ZAR @ 22.88,S_XRP_132,12f46241,-3.00000000,20.54,61.62,68.64,7.02,0.00
2021-05-17 12:11:04,XRP,Sold 97.00 XRP/ZAR @ 22.88,S_XRP_132,ce79a6d1,-4.00000000,20.54,82.16,91.52,9.36,0.00
2021-05-17 12:11:04,XRP,Sold 97.00 XRP/ZAR @ 22.88,S_XRP_132,c221bd13,-19.00000000,20.54,390.26,434.72,44.46,0.00
2021-05-17 12:11:07,XRP,Sold 19.00 XRP/ZAR @ 22.88,S_XRP_133,c221bd13,-19.00000000,20.54,390.26,434.72,44.46,0.00
2021-05-18 10:14:08,XRP,Sold 100.00 XRP/ZAR @ 23.19,S_XRP_134,c221bd13,-55.00000000,20.54,1129.70,1275.45,145.75,0.00
2021-05-18 10:14:08,XRP,Sold 100.00 XRP/ZAR @ 23.19,S_XRP_134,8db19f2b,-2.00000000,20.34,40.68,46.38,5.70,0.00
2021-05-18 10:14:08,XRP,Sold 100.00 XRP/ZAR @ 23.19,S_XRP_134,42640913,-43.00000000,20.34,874.62,997.17,122.55,0.00
2021-05-18 10:17:26,XRP,Sold 100.00 XRP/ZAR @ 23.39,S_XRP_135,42640913,-55.00000000,20.34,1118.70,1286.45,167.75,0.00
2021-05-18 10:17:26,XRP,Sold 100.00 XRP/ZAR @ 23.39,S_XRP_135,4810c6e0,-45.00000000,24.46,1100.70,1052.55,-48.15,0.00
2021-05-18 10:41:41,XRP,Sold 100.00 XRP/ZAR @ 23.72,S_XRP_136,4810c6e0,-100.00000000,24.46,2446.00,2372.00,-74.00,0.00
2021-05-18 10:57:09,XRP,Sold 44.00 XRP/ZAR @ 23.91,S_XRP_137,4810c6e0,-5.00000000,24.46,122.30,119.55,-2.75,0.00
2021-05-18 10:57:09,XRP,Sold 44.00 XRP/ZAR @ 23.91,S_XRP_137,bfa96eae,-39.00000000,23.75,926.25,932.49,6.24,0.00
2021-05-18 10:57:38,XRP,Sold 1.00 XRP/ZAR @ 23.91,S_XRP_138,bfa96eae,-1.00000000,23.75,23.75,23.91,0.16,0.00
2021-05-18 11:23:05,XRP,Sold 64.00 XRP/ZAR @ 23.91,S_XRP_139,bfa96eae,-64.00000000,23.75,1520.00,1530.24,10.24,0.00
2021-05-18 11:23:07,XRP,Sold 41.00 XRP/ZAR @ 23.91,S_XRP_140,bfa96eae,-41.00000000,23.75,973.75,980.31,6.56,0.00
2021-05-18 11:25:43,XRP,Sold 150.00 XRP/ZAR @ 24.19,S_XRP_141,bfa96eae,-5.00000000,23.75,118.75,120.95,2.20,0.00
2021-05-18 11:25:43,XRP,Sold 150.00 XRP/ZAR @ 24.19,S_XRP_141,bb20df2d,-145.00000000,23.69,3435.05,3507.55,72.50,0.00
2021-05-18 12:21:30,XRP,Sold 100.00 XRP/ZAR @ 24.39,S_XRP_142,bb20df2d,-55.00000000,23.69,1302.95,1341.45,38.50,0.00
2021-05-18 12:21:30,XRP,Sold 100.00 XRP/ZAR @ 24.39,S_XRP_142,3cd5c8b7,-45.00000000,23.04,1036.80,1097.55,60.75,0.00
2021-05-18 12:21:33,XRP,Sold 100.00 XRP/ZAR @ 24.59,S_XRP_143,3cd5c8b7,-75.00000000,23.04,1728.00,1844.25,116.25,0.00
2021-05-18 12:21:33,XRP,Sold 100.00 XRP/ZAR @ 24.59,S_XRP_143,b48c5b20,-21.00000000,23.04,483.84,516.39,32.55,0.00
2021-05-18 12:21:33,XRP,Sold 100.00 XRP/ZAR @ 24.59,S_XRP_143,b9be7ac6,-4.00000000,23.04,92.16,98.36,6.20,0.00
2021-05-18 19:33:03,XBT,"Sold 0.002 BTC/ZAR @ 622,066",S_XBT_110,cad9dfeb,-0.00200000,851000.00,1702.00,1244.13,-457.87,0.00
2021-06-01 00:30:59,XRP,Sold 15.00 XRP/ZAR @ 15.20,S_XRP_144,b9be7ac6,-5.00000000,23.04,115.20,76.00,-39.20,0.00
2021-06-01 00:30:59,XRP,Sold 15.00 XRP/ZAR @ 15.20,S_XRP_144,e712b3e4,-10.00000000,22.69,226.90,152.00,-74.90,0.00
2021-06-01 00:31:43,XRP,Sold 285.00 XRP/ZAR @ 15.20,S_XRP_145,e712b3e4,-190.00000000,22.69,4311.10,2888.00,-1423.10,0.00
2021-06-01 00:31:43,XRP,Sold 285.00 XRP/ZAR @ 15.20,S_XRP_145,2ffd00fd,-95.00000000,22.43,2130.85,1444.00,-686.85,0.00
2021-06-01 00:43:38,XRP,Sold 200.00 XRP/ZAR @ 15.49,S_XRP_146,2ffd00fd,-105.00000000,22.43,2355.15,1626.45,-728.70,0.00
2021-06-01 00:43:38,XRP,Sold 200.00 XRP/ZAR @ 15.49,S_XRP_146,3e88d6e2,-95.00000000,22.34,2122.30,1471.55,-650.75,0.00
2021-06-14 12:23:15,XBT,"Sold 0.005 BTC/ZAR @ 554,404",S_XBT_114,f181fa75,-0.00047323,872000.00,412.66,262.36,-150.30,0.00
2021-06-14 12:23:15,XBT,"Sold 0.005 BTC/ZAR @ 554,404",S_XBT_114,4f937382,-0.00452677,846000.00,3829.65,2509.66,-1319.99,0.00
2021-06-14 13:02:19,XBT,"Sold 0.005 BTC/ZAR @ 562,000",S_XBT_115,4f937382,-0.00047323,846000.00,400.35,265.96,-134.40,0.00
2021-06-14 13:02:19,XBT,"Sold 0.005 BTC/ZAR @ 562,000",S_XBT_115,6017fee5,-0.00452677,837000.00,3788.91,2544.04,-1244.86,0.00
2021-06-14 22:05:21,XBT,"Sold 0.005 BTC/ZAR @ 572,000",S_XBT_116,6017fee5,-0.00047323,837000.00,396.09,270.69,-125.41,0.00
2021-06-14 22:05:21,XBT,"Sold 0.005 BTC/ZAR @ 572,000",S_XBT_116,e6f53d85,-0.00452677,831004.00,3761.76,2589.31,-1172.45,0.00
2021-06-15 00:21:58,XBT,"Sold 0.005 BTC/ZAR @ 578,000",S_XBT_117,e6f53d85,-0.00047323,831004.00,393.26,273.53,-119.73,0.00
2021-06-15 00:21:58,XBT,"Sold 0.005 BTC/ZAR @ 578,000",S_XBT_117,40a0b830,-0.00452677,824000.00,3730.06,2616.47,-1113.59,0.00
2021-06-28 20:22:58,ETH,"Sold 0.05 ETH/ZAR @ 30,802",S_ETH_084,392424c1,-0.03397819,45601.74,1549.46,1046.60,-502.87,0.00
2021-06-28 20:22:58,ETH,"Sold 0.05 ETH/ZAR @ 30,802",S_ETH_084,a3e477f2,-0.01096000,45601.28,499.79,337.59,-162.20,0.00
2021-06-28 20:22:58,ETH,"Sold 0.05 ETH/ZAR @ 30,802",S_ETH_084,5aad5d09,-0.00506181,45602.00,230.83,155.91,-74.91,0.00
2021-06-28 21:57:54,ETH,"Sold 0.05 ETH/ZAR @ 31,243",S_ETH_085,5aad5d09,-0.04704819,45602.00,2145.49,1469.93,-675.56,0.00
2021-06-28 21:57:54,ETH,"Sold 0.05 ETH/ZAR @ 31,243",S_ETH_085,f3bdeef5,-0.00243000,45600.82,110.81,75.92,-34.89,0.00
2021-06-28 21:57:54,ETH,"Sold 0.05 ETH/ZAR @ 31,243",S_ETH_085,986b0e77,-0.00052181,47691.00,24.89,16.30,-8.58,0.00
2021-06-29 00:10:29,LTC,"Sold 1.00 LTC/ZAR @ 2,041",S_LTC_111,8c8bdebf,-0.47025629,4115.00,1935.10,959.79,-975.31,0.00
2021-06-29 00:10:29,LTC,"Sold 1.00 LTC/ZAR @ 2,041",S_LTC_111,42ad2524,-0.43250000,3868.00,1672.91,882.73,-790.18,0.00
2021-06-29 00:10:29,LTC,"Sold 1.00 LTC/ZAR @ 2,041",S_LTC_111,ddc9e6a8,-0.06750000,3868.00,261.09,137.77,-123.32,0.00
2021-06-29 00:10:29,LTC,"Sold 1.00 LTC/ZAR @ 2,041",S_LTC_111,f9c38bd0,-0.02974371,3751.00,111.57,60.71,-50.86,0.00
2021-06-29 06:36:37,ETH,"Sold 0.10 ETH/ZAR @ 31,540",S_ETH_086,986b0e77,-0.06947819,47691.00,3313.48,2191.34,-1122.14,0.00
2021-06-29 06:36:37,ETH,"Sold 0.10 ETH/ZAR @ 31,540",S_ETH_086,ff880650,-0.02000000,50880.00,1017.60,630.80,-386.80,0.00
2021-06-29 06:36:37,ETH,"Sold 0.10 ETH/ZAR @ 31,540",S_ETH_086,e0f03ee9,-0.01052181,50371.00,529.99,331.86,-198.14,0.00
2021-06-29 06:58:07,XBT,"Sold 0.005 BTC/ZAR @ 517,000",S_XBT_118,40a0b830,-0.00047323,824000.00,389.94,244.66,-145.28,0.00
2021-06-29 06:58:07,XBT,"Sold 0.005 BTC/ZAR @ 517,000",S_XBT_118,7684bb57,-0.00452677,816000.00,3693.84,2340.34,-1353.50,0.00
2021-06-29 06:58:16,XBT,"Sold 0.002294 BTC/ZAR @ 517,164",S_XBT_119,7684bb57,-0.00229400,816000.00,1871.90,1186.37,-685.53,0.00
2021-06-29 06:58:17,XBT,"Sold 0.001354 BTC/ZAR @ 517,164",S_XBT_120,7684bb57,-0.00135400,816000.00,1104.86,700.24,-404.62,0.00
2021-06-29 06:58:18,XBT,"Sold 0.001336 BTC/ZAR @ 517,164",S_XBT_121,7684bb57,-0.00133600,816000.00,1090.18,690.93,-399.25,0.00
2021-06-29 06:58:18,XBT,"Sold 0.000016 BTC/ZAR @ 517,164",S_XBT_122,7684bb57,-0.00001600,816000.00,13.06,8.27,-4.79,0.00
2021-06-29 09:02:14,XRP,Sold 100.00 XRP/ZAR @ 9.98,S_XRP_147,3e88d6e2,-55.00000000,22.34,1228.70,548.90,-679.80,0.00
2021-06-29 09:02:14,XRP,Sold 100.00 XRP/ZAR @ 9.98,S_XRP_147,69028c56,-45.00000000,21.89,985.05,449.10,-535.95,0.00
2021-06-29 10:02:57,ETH,"Sold 0.05 ETH/ZAR @ 31,855",S_ETH_087,e0f03ee9,-0.00947819,50371.00,477.43,301.93,-175.50,0.00
2021-06-29 10:02:57,ETH,"Sold 0.05 ETH/ZAR @ 31,855",S_ETH_087,48507d85,-0.02000000,59936.00,1198.72,637.10,-561.62,0.00
2021-06-29 10:02:57,ETH,"Sold 0.05 ETH/ZAR @ 31,855",S_ETH_087,991eb681,-0.00157000,59993.63,94.19,50.01,-44.18,0.00
2021-06-29 10:02:57,ETH,"Sold 0.05 ETH/ZAR @ 31,855",S_ETH_087,67ac5805,-0.01843000,59993.49,1105.68,587.09,-518.59,0.00
2021-06-29 10:02:57,ETH,"Sold 0.05 ETH/ZAR @ 31,855",S_ETH_087,b7fa79b3,-0.00052181,60118.07,31.37,16.62,-14.75,0.00
2021-06-29 11:04:12,ETH,"Sold 0.07 ETH/ZAR @ 32,173",S_ETH_088,b7fa79b3,-0.00777819,60118.07,467.61,250.25,-217.36,0.00
2021-06-29 11:04:12,ETH,"Sold 0.07 ETH/ZAR @ 32,173",S_ETH_088,e2705626,-0.00161400,60117.72,97.03,51.93,-45.10,0.00
2021-06-29 11:04:12,ETH,"Sold 0.07 ETH/ZAR @ 32,173",S_ETH_088,8cd1ea80,-0.00360400,60116.54,216.66,115.95,-100.71,0.00
2021-06-29 11:04:12,ETH,"Sold 0.07 ETH/ZAR @ 32,173",S_ETH_088,d7887de8,-0.00648200,60118.79,389.69,208.55,-181.14,0.00
2021-06-29 11:04:12,ETH,"Sold 0.07 ETH/ZAR @ 32,173",S_ETH_088,08bdb356,-0.02000000,59850.00,1197.00,643.46,-553.54,0.00
2021-06-29 11:04:12,ETH,"Sold 0.07 ETH/ZAR @ 32,173",S_ETH_088,4c68bc6f,-0.02000000,59336.00,1186.72,643.46,-543.26,0.00
2021-06-29 11:04:12,ETH,"Sold 0.07 ETH/ZAR @ 32,173",S_ETH_088,ce30c1a9,-0.00449000,60403.12,271.21,144.46,-126.75,0.00
2021-06-29 11:04:12,ETH,"Sold 0.07 ETH/ZAR @ 32,173",S_ETH_088,c64fb6ad,-0.00603181,59814.00,360.79,194.06,-166.73,0.00
2021-06-29 11:55:37,XRP,Sold 100.00 XRP/ZAR @ 10.49,S_XRP_148,69028c56,-55.00000000,21.89,1203.95,576.95,-627.00,0.00
2021-06-29 11:55:37,XRP,Sold 100.00 XRP/ZAR @ 10.49,S_XRP_148,59ccab0f,-45.00000000,22.01,990.45,472.05,-518.40,0.00
2021-06-29 12:31:10,XBT,"Sold 0.004 BTC/ZAR @ 529,000",S_XBT_123,7684bb57,-0.00047323,816000.00,386.16,250.34,-135.82,0.00
2021-06-29 12:31:10,XBT,"Sold 0.004 BTC/ZAR @ 529,000",S_XBT_123,161a3ba0,-0.00352677,808000.00,2849.63,1865.66,-983.97,0.00
2021-06-29 13:27:30,XBT,"Sold 0.005 BTC/ZAR @ 534,000",S_XBT_124,161a3ba0,-0.00147323,808000.00,1190.37,786.70,-403.67,0.00
2021-06-29 13:27:30,XBT,"Sold 0.005 BTC/ZAR @ 534,000",S_XBT_124,747ef879,-0.00166400,800997.60,1332.86,888.58,-444.28,0.00
